id,referencia,marca,capacidad,consumo,ciudad,responsable
9549,ACH22,rico,1684,1903,La estrella,Carlos Zapata
5228,ACH43,sony,344,379,Medellin,Carlos Zapata
3610,ACH01,rico,1804,1616,La estrella,Ana Rubio
7025,ACH43,sony,1360,1054,Sabaneta,Ana Rubio
5509,ACH01,rico,328,116,Medellin,Pedro Perez
8291,ACH43,kalley,1047,1312,Sabaneta,Jhon doe
5135,ACH22,kalley,1615,1947,La estrella,Ana Rubio
1356,ACH01,sony,958,589,Envigado,Carlos Zapata
7245,ACH22,kalley,1259,1447,Sabaneta,Carlos Zapata
9633,ACH01,kalley,130,205,Medellin,Jhon doe
4224,ACH01,rico,1230,1393,Sabaneta,Pedro Perez
7013,ACH43,sony,1927,1857,La estrella,Pedro Perez
2415,ACH43,sony,752,665,Envigado,Martha builes
3405,ACH43,kalley,820,931,Envigado,Martha builes
1690,ACH22,kalley,2189,2277,itagui,Carlos Zapata
9730,ACH01,sony,1280,1078,Sabaneta,Pedro Perez
8954,ACH43,sony,424,337,Medellin,Pedro Perez
329,ACH22,sony,2042,2480,itagui,Martha builes
2907,ACH22,sony,1307,1437,Sabaneta,Carlos Zapata
1205,ACH01,kalley,462,392,Medellin,Ana Rubio
743,ACH22,rico,2353,2148,itagui,Carlos Zapata
320,ACH43,rico,887,858,Envigado,Pedro Perez
3514,ACH22,kalley,1878,1676,La estrella,Jhon doe
82,ACH22,sony,1423,1298,Sabaneta,Carlos Zapata
6147,ACH43,kalley,1611,1969,La estrella,Martha builes
9113,ACH01,sony,2083,2159,itagui,Pedro Perez
6835,ACH43,rico,1369,1188,Sabaneta,Jhon doe
2890,ACH43,sony,450,110,Medellin,Martha builes
6267,ACH22,kalley,1628,1950,La estrella,Pedro Perez
4475,ACH43,kalley,2213,2332,itagui,Carlos Zapata
3572,ACH22,rico,525,688,Envigado,Jhon doe
740,ACH22,rico,1572,1829,La estrella,Ana Rubio
7042,ACH01,sony,943,659,Envigado,Jhon doe
6666,ACH22,sony,1684,1598,La estrella,Martha builes
5824,ACH01,kalley,1787,1543,La estrella,Martha builes
1956,ACH01,kalley,1874,1581,La estrella,Ana Rubio
7076,ACH22,sony,716,705,Envigado,Carlos Zapata
1088,ACH01,kalley,1157,1379,Sabaneta,Carlos Zapata
4444,ACH01,sony,1335,1224,Sabaneta,Pedro Perez
8235,ACH01,sony,644,644,Envigado,Pedro Perez
2179,ACH43,rico,1232,1310,Sabaneta,Martha builes
7280,ACH43,rico,745,920,Envigado,Jhon doe
8305,ACH43,kalley,1362,1314,Sabaneta,Ana Rubio
5836,ACH01,kalley,166,145,Medellin,Pedro Perez
3105,ACH22,rico,2405,2247,itagui,Carlos Zapata
7250,ACH01,rico,1545,1963,La estrella,Pedro Perez
9994,ACH22,rico,268,116,Medellin,Pedro Perez
144,ACH43,kalley,1246,1186,Sabaneta,Carlos Zapata
5229,ACH43,rico,314,391,Medellin,Jhon doe
4859,ACH43,rico,1049,1445,Sabaneta,Pedro Perez
7115,ACH43,rico,764,563,Envigado,Ana Rubio
6061,ACH43,rico,1377,1490,Sabaneta,Pedro Perez
7086,ACH01,sony,131,224,Medellin,Carlos Zapata
2507,ACH01,rico,953,858,Envigado,Pedro Perez
8927,ACH22,sony,1898,1536,La estrella,Jhon doe
8268,ACH43,kalley,1339,1017,Sabaneta,Ana Rubio
6769,ACH22,sony,1624,1914,La estrella,Ana Rubio
3639,ACH43,rico,1861,1839,La estrella,Ana Rubio
8993,ACH01,rico,1147,1163,Sabaneta,Ana Rubio
3673,ACH22,rico,509,602,Envigado,Martha builes
6774,ACH43,sony,2022,2410,itagui,Jhon doe
886,ACH01,rico,1348,1408,Sabaneta,Jhon doe
5631,ACH43,sony,378,472,Medellin,Martha builes
4846,ACH43,kalley,1470,1469,Sabaneta,Carlos Zapata
9758,ACH43,rico,371,243,Medellin,Martha builes
257,ACH43,kalley,522,833,Envigado,Carlos Zapata
8733,ACH01,rico,728,606,Envigado,Martha builes
8322,ACH43,rico,1856,1850,La estrella,Ana Rubio
5830,ACH22,kalley,799,818,Envigado,Carlos Zapata
7492,ACH01,kalley,1234,1062,Sabaneta,Pedro Perez
1294,ACH43,sony,1063,1250,Sabaneta,Carlos Zapata
6644,ACH43,kalley,2202,2255,itagui,Martha builes
9778,ACH22,rico,1955,1599,La estrella,Jhon doe
6567,ACH01,sony,2325,2239,itagui,Ana Rubio
2763,ACH43,sony,1511,1801,La estrella,Ana Rubio
6475,ACH22,kalley,1579,1910,La estrella,Jhon doe
4591,ACH43,kalley,735,732,Envigado,Carlos Zapata
6104,ACH43,sony,1417,1225,Sabaneta,Jhon doe
8546,ACH22,kalley,904,558,Envigado,Pedro Perez
6344,ACH43,rico,1182,1348,Sabaneta,Jhon doe
4161,ACH01,rico,418,327,Medellin,Carlos Zapata
5601,ACH22,kalley,881,927,Envigado,Carlos Zapata
5773,ACH01,rico,437,300,Medellin,Pedro Perez
489,ACH01,rico,1263,1487,Sabaneta,Ana Rubio
9794,ACH43,rico,1592,1904,La estrella,Jhon doe
9165,ACH01,rico,1618,1694,La estrella,Martha builes
7439,ACH43,kalley,828,588,Envigado,Martha builes
2597,ACH01,sony,2380,2195,itagui,Pedro Perez
8406,ACH43,kalley,1675,1599,La estrella,Martha builes
7471,ACH43,kalley,391,337,Medellin,Martha builes
6977,ACH43,rico,1049,1207,Sabaneta,Martha builes
6189,ACH22,rico,1796,1661,La estrella,Ana Rubio
8110,ACH43,sony,2298,2207,itagui,Martha builes
2497,ACH43,rico,1312,1066,Sabaneta,Martha builes
7900,ACH01,sony,267,431,Medellin,Pedro Perez
834,ACH22,rico,2458,2225,itagui,Carlos Zapata
7147,ACH43,sony,1656,1944,La estrella,Jhon doe
9229,ACH22,sony,889,759,Envigado,Pedro Perez
8163,ACH22,kalley,1432,1485,Sabaneta,Ana Rubio
4889,ACH22,kalley,2133,2461,itagui,Ana Rubio
7015,ACH43,kalley,174,454,Medellin,Pedro Perez
1674,ACH22,kalley,926,674,Envigado,Martha builes
9897,ACH01,sony,1351,1251,Sabaneta,Jhon doe
4044,ACH22,sony,426,199,Medellin,Martha builes
5876,ACH22,kalley,842,886,Envigado,Ana Rubio
3368,ACH43,sony,1321,1155,Sabaneta,Jhon doe
9857,ACH22,rico,205,482,Medellin,Pedro Perez
7673,ACH43,sony,101,363,Medellin,Jhon doe
314,ACH01,rico,2497,2022,itagui,Carlos Zapata
3198,ACH43,rico,1544,1651,La estrella,Carlos Zapata
8952,ACH01,rico,2121,2440,itagui,Carlos Zapata
4143,ACH43,kalley,2382,2396,itagui,Carlos Zapata
7741,ACH43,kalley,1210,1191,Sabaneta,Pedro Perez
7009,ACH22,rico,851,860,Envigado,Carlos Zapata
676,ACH43,kalley,2485,2264,itagui,Carlos Zapata
6081,ACH43,rico,1299,1309,Sabaneta,Pedro Perez
2467,ACH22,sony,1379,1045,Sabaneta,Carlos Zapata
1316,ACH22,rico,1437,1414,Sabaneta,Pedro Perez
1267,ACH22,rico,351,441,Medellin,Jhon doe
5835,ACH22,kalley,2379,2118,itagui,Jhon doe
5716,ACH22,rico,1874,1769,La estrella,Ana Rubio
8471,ACH22,sony,1993,1772,La estrella,Carlos Zapata
9291,ACH01,rico,774,656,Envigado,Jhon doe
2781,ACH01,rico,1243,1475,Sabaneta,Ana Rubio
211,ACH43,kalley,2188,2330,itagui,Ana Rubio
4379,ACH43,kalley,848,968,Envigado,Martha builes
8542,ACH22,kalley,839,657,Envigado,Pedro Perez
4458,ACH43,kalley,1069,1315,Sabaneta,Ana Rubio
8496,ACH43,rico,909,783,Envigado,Carlos Zapata
1554,ACH01,kalley,1844,1570,La estrella,Martha builes
4287,ACH22,kalley,681,612,Envigado,Jhon doe
6123,ACH43,kalley,199,124,Medellin,Carlos Zapata
6784,ACH01,rico,1714,1802,La estrella,Carlos Zapata
3831,ACH22,sony,891,973,Envigado,Martha builes
5923,ACH22,rico,571,718,Envigado,Ana Rubio
8262,ACH22,rico,2064,2240,itagui,Martha builes
9417,ACH43,kalley,776,802,Envigado,Jhon doe
3784,ACH01,rico,1688,1573,La estrella,Pedro Perez
7051,ACH22,sony,1929,1993,La estrella,Pedro Perez
5626,ACH22,kalley,1104,1045,Sabaneta,Martha builes
5999,ACH01,sony,2442,2253,itagui,Martha builes
4740,ACH01,kalley,1584,1815,La estrella,Ana Rubio
3395,ACH22,rico,2428,2038,itagui,Martha builes
9740,ACH43,sony,120,385,Medellin,Ana Rubio
2750,ACH22,kalley,480,240,Medellin,Pedro Perez
1410,ACH22,kalley,1341,1044,Sabaneta,Pedro Perez
6936,ACH43,kalley,158,272,Medellin,Jhon doe
8543,ACH43,sony,1240,1154,Sabaneta,Ana Rubio
6222,ACH22,rico,2451,2440,itagui,Jhon doe
8426,ACH22,rico,1365,1068,Sabaneta,Ana Rubio
6353,ACH22,kalley,1649,1733,La estrella,Ana Rubio
4470,ACH22,kalley,954,989,Envigado,Martha builes
4618,ACH22,sony,1116,1275,Sabaneta,Pedro Perez
6724,ACH43,sony,2293,2063,itagui,Ana Rubio
3567,ACH43,rico,1881,1719,La estrella,Martha builes
1341,ACH01,sony,1989,1816,La estrella,Jhon doe
5877,ACH22,rico,865,757,Envigado,Ana Rubio
889,ACH43,rico,2434,2423,itagui,Martha builes
746,ACH01,rico,113,124,Medellin,Carlos Zapata
1496,ACH01,kalley,1797,1639,La estrella,Carlos Zapata
4426,ACH22,kalley,1266,1194,Sabaneta,Martha builes
1118,ACH01,kalley,399,257,Medellin,Ana Rubio
9037,ACH43,kalley,1188,1430,Sabaneta,Martha builes
3609,ACH22,sony,292,349,Medellin,Martha builes
3329,ACH22,sony,742,615,Envigado,Pedro Perez
3491,ACH43,kalley,1535,1742,La estrella,Jhon doe
2656,ACH01,sony,108,256,Medellin,Ana Rubio
6222,ACH43,kalley,1991,1617,La estrella,Ana Rubio
9428,ACH22,kalley,1569,1516,La estrella,Ana Rubio
1832,ACH22,kalley,2234,2445,itagui,Martha builes
9358,ACH43,sony,923,559,Envigado,Pedro Perez
4288,ACH43,sony,254,157,Medellin,Martha builes
7588,ACH22,rico,1476,1106,Sabaneta,Carlos Zapata
1507,ACH22,sony,1841,1866,La estrella,Pedro Perez
5901,ACH22,sony,1849,1646,La estrella,Martha builes
257,ACH01,kalley,1306,1474,Sabaneta,Jhon doe
8874,ACH22,sony,2200,2240,itagui,Martha builes
6803,ACH43,rico,387,496,Medellin,Martha builes
3509,ACH22,kalley,566,708,Envigado,Carlos Zapata
3991,ACH22,kalley,1288,1350,Sabaneta,Jhon doe
5928,ACH01,kalley,688,857,Envigado,Martha builes
5585,ACH43,kalley,1572,1856,La estrella,Pedro Perez
3461,ACH43,kalley,218,236,Medellin,Jhon doe
4096,ACH22,sony,1068,1155,Sabaneta,Jhon doe
9435,ACH43,rico,2476,2037,itagui,Martha builes
6602,ACH01,sony,837,626,Envigado,Carlos Zapata
4021,ACH22,rico,2000,2288,itagui,Ana Rubio
9819,ACH01,sony,1400,1339,Sabaneta,Martha builes
4302,ACH43,kalley,947,585,Envigado,Carlos Zapata
9750,ACH22,sony,738,756,Envigado,Ana Rubio
3614,ACH43,sony,1449,1278,Sabaneta,Pedro Perez
644,ACH01,rico,1256,1312,Sabaneta,Pedro Perez
9500,ACH01,rico,140,360,Medellin,Ana Rubio
1502,ACH43,sony,430,432,Medellin,Ana Rubio
7290,ACH01,rico,2026,2328,itagui,Martha builes
6207,ACH22,rico,1209,1442,Sabaneta,Jhon doe
4615,ACH22,rico,2121,2005,itagui,Pedro Perez
2573,ACH22,sony,1438,1410,Sabaneta,Ana Rubio
8849,ACH01,sony,245,413,Medellin,Jhon doe
7813,ACH01,rico,1301,1150,Sabaneta,Ana Rubio
6749,ACH01,kalley,452,109,Medellin,Martha builes
8445,ACH43,kalley,2099,2449,itagui,Ana Rubio
3715,ACH22,sony,2386,2428,itagui,Martha builes
2489,ACH01,kalley,1041,1476,Sabaneta,Carlos Zapata
1307,ACH43,kalley,1395,1227,Sabaneta,Ana Rubio
9433,ACH43,rico,325,401,Medellin,Pedro Perez
6965,ACH22,rico,1863,1967,La estrella,Jhon doe
3207,ACH43,rico,1547,1921,La estrella,Martha builes
7979,ACH43,sony,1112,1360,Sabaneta,Pedro Perez
496,ACH43,sony,2417,2394,itagui,Jhon doe
1060,ACH01,sony,1243,1250,Sabaneta,Carlos Zapata
4480,ACH43,kalley,1955,1858,La estrella,Martha builes
5253,ACH43,rico,2312,2058,itagui,Pedro Perez
4009,ACH22,kalley,1950,1889,La estrella,Jhon doe
41,ACH22,sony,1777,1652,La estrella,Martha builes
5827,ACH43,kalley,1040,1065,Sabaneta,Jhon doe
5164,ACH22,rico,2383,2475,itagui,Pedro Perez
8682,ACH22,rico,2267,2265,itagui,Pedro Perez
7922,ACH01,rico,1973,1561,La estrella,Pedro Perez
3946,ACH22,kalley,2454,2310,itagui,Martha builes
5886,ACH43,rico,416,324,Medellin,Jhon doe
6229,ACH22,kalley,625,897,Envigado,Ana Rubio
3260,ACH22,kalley,2339,2383,itagui,Ana Rubio
8703,ACH22,rico,1241,1353,Sabaneta,Ana Rubio
1752,ACH22,kalley,1205,1210,Sabaneta,Martha builes
3819,ACH01,rico,1939,1761,La estrella,Carlos Zapata
7423,ACH43,sony,2309,2342,itagui,Pedro Perez
9520,ACH43,kalley,2470,2119,itagui,Martha builes
3872,ACH22,kalley,1773,1505,La estrella,Jhon doe
1019,ACH01,sony,2403,2144,itagui,Carlos Zapata
8591,ACH01,sony,1292,1064,Sabaneta,Jhon doe
4060,ACH22,rico,1804,1540,La estrella,Carlos Zapata
6960,ACH22,sony,1072,1113,Sabaneta,Martha builes
6062,ACH22,kalley,454,479,Medellin,Martha builes
9887,ACH22,rico,1046,1097,Sabaneta,Ana Rubio
3790,ACH22,sony,112,100,Medellin,Jhon doe
722,ACH22,sony,654,991,Envigado,Jhon doe
7642,ACH01,kalley,1971,1601,La estrella,Martha builes
1118,ACH22,sony,1013,1305,Sabaneta,Martha builes
3265,ACH43,kalley,2387,2059,itagui,Carlos Zapata
637,ACH43,rico,593,814,Envigado,Martha builes
8391,ACH22,sony,1644,1813,La estrella,Ana Rubio
9570,ACH01,sony,1411,1318,Sabaneta,Jhon doe
2119,ACH01,rico,2416,2240,itagui,Ana Rubio
8393,ACH43,rico,1151,1495,Sabaneta,Ana Rubio
3178,ACH43,kalley,1988,1696,La estrella,Carlos Zapata
8648,ACH22,sony,2087,2048,itagui,Pedro Perez
5023,ACH22,kalley,1144,1322,Sabaneta,Pedro Perez
6023,ACH01,rico,2040,2339,itagui,Pedro Perez
2535,ACH22,sony,1915,1571,La estrella,Carlos Zapata
4401,ACH22,sony,945,975,Envigado,Jhon doe
7462,ACH01,kalley,2243,2389,itagui,Martha builes
6089,ACH22,kalley,1299,1125,Sabaneta,Martha builes
3385,ACH22,kalley,1949,1785,La estrella,Carlos Zapata
7007,ACH43,sony,177,196,Medellin,Pedro Perez
20,ACH43,kalley,1410,1037,Sabaneta,Carlos Zapata
2571,ACH22,kalley,1499,1016,Sabaneta,Ana Rubio
1490,ACH01,sony,1474,1269,Sabaneta,Ana Rubio
9462,ACH22,kalley,1616,1976,La estrella,Jhon doe
810,ACH43,sony,685,693,Envigado,Jhon doe
4574,ACH43,sony,1163,1114,Sabaneta,Carlos Zapata
977,ACH43,rico,789,516,Envigado,Jhon doe
616,ACH01,rico,185,140,Medellin,Jhon doe
1103,ACH22,sony,2044,2493,itagui,Martha builes
2968,ACH43,kalley,731,720,Envigado,Pedro Perez
7459,ACH22,sony,2367,2265,itagui,Pedro Perez
4404,ACH22,sony,1748,1990,La estrella,Ana Rubio
6914,ACH43,sony,654,528,Envigado,Jhon doe
2032,ACH01,sony,1900,1635,La estrella,Ana Rubio
7575,ACH22,sony,643,927,Envigado,Ana Rubio
2563,ACH01,sony,118,380,Medellin,Jhon doe
7314,ACH43,rico,132,309,Medellin,Ana Rubio
327,ACH22,rico,1049,1103,Sabaneta,Ana Rubio
1743,ACH22,rico,2364,2425,itagui,Martha builes
3417,ACH22,rico,2039,2413,itagui,Ana Rubio
630,ACH43,sony,1460,1379,Sabaneta,Martha builes
4256,ACH43,rico,934,867,Envigado,Martha builes
6083,ACH22,sony,1224,1247,Sabaneta,Pedro Perez
7722,ACH22,rico,1657,1871,La estrella,Carlos Zapata
1857,ACH01,kalley,1498,1317,Sabaneta,Pedro Perez
95,ACH01,kalley,307,150,Medellin,Jhon doe
8807,ACH22,rico,347,436,Medellin,Jhon doe
3839,ACH43,sony,969,579,Envigado,Ana Rubio
5374,ACH22,sony,943,763,Envigado,Ana Rubio
9139,ACH43,kalley,2414,2405,itagui,Martha builes
6148,ACH43,sony,1037,1325,Sabaneta,Ana Rubio
3837,ACH01,kalley,1092,1132,Sabaneta,Martha builes
2903,ACH43,rico,632,994,Envigado,Jhon doe
5512,ACH01,sony,1252,1112,Sabaneta,Martha builes
5222,ACH22,rico,1810,1934,La estrella,Carlos Zapata
5578,ACH22,kalley,2071,2111,itagui,Martha builes
6641,ACH01,sony,1963,1931,La estrella,Jhon doe
22,ACH43,sony,102,372,Medellin,Martha builes
215,ACH43,kalley,2044,2402,itagui,Jhon doe
7909,ACH01,kalley,1778,1981,La estrella,Jhon doe
1134,ACH01,kalley,1290,1430,Sabaneta,Pedro Perez
8452,ACH43,kalley,1754,1570,La estrella,Jhon doe
6441,ACH22,kalley,903,740,Envigado,Carlos Zapata
6102,ACH01,kalley,1173,1220,Sabaneta,Carlos Zapata
8660,ACH01,sony,2356,2343,itagui,Martha builes
3174,ACH01,sony,2017,2320,itagui,Pedro Perez
5381,ACH01,sony,2350,2266,itagui,Pedro Perez
1431,ACH43,rico,2061,2468,itagui,Martha builes
9861,ACH22,sony,516,974,Envigado,Pedro Perez
4506,ACH22,rico,1911,1910,La estrella,Jhon doe
9259,ACH43,sony,222,156,Medellin,Martha builes
558,ACH43,sony,841,971,Envigado,Pedro Perez
9651,ACH22,kalley,1236,1028,Sabaneta,Martha builes
6665,ACH43,rico,412,179,Medellin,Jhon doe
3273,ACH22,sony,1493,1331,Sabaneta,Pedro Perez
911,ACH22,rico,1749,1575,La estrella,Ana Rubio
5878,ACH43,sony,1217,1277,Sabaneta,Martha builes
3890,ACH22,sony,1207,1273,Sabaneta,Jhon doe
9290,ACH01,sony,1655,1852,La estrella,Jhon doe
5459,ACH01,sony,147,221,Medellin,Martha builes
8907,ACH01,rico,2422,2090,itagui,Ana Rubio
9509,ACH43,rico,2174,2098,itagui,Carlos Zapata
2817,ACH43,sony,1441,1126,Sabaneta,Ana Rubio
6919,ACH01,sony,315,410,Medellin,Jhon doe
4469,ACH22,rico,2431,2315,itagui,Martha builes
9385,ACH01,sony,660,983,Envigado,Carlos Zapata
1104,ACH43,rico,1855,1866,La estrella,Ana Rubio
7701,ACH22,sony,462,288,Medellin,Carlos Zapata
8710,ACH43,kalley,1914,1802,La estrella,Martha builes
9362,ACH01,sony,2015,2050,itagui,Jhon doe
5628,ACH01,rico,1662,1937,La estrella,Ana Rubio
8045,ACH43,rico,785,592,Envigado,Carlos Zapata
8046,ACH01,sony,992,869,Envigado,Carlos Zapata
8286,ACH01,kalley,418,146,Medellin,Ana Rubio
6675,ACH01,rico,211,429,Medellin,Jhon doe
3943,ACH01,kalley,445,277,Medellin,Ana Rubio
4930,ACH43,kalley,2029,2360,itagui,Ana Rubio
6536,ACH43,kalley,1086,1038,Sabaneta,Martha builes
4133,ACH43,sony,872,733,Envigado,Martha builes
9332,ACH43,sony,1502,1678,La estrella,Martha builes
4174,ACH22,sony,2491,2390,itagui,Carlos Zapata
4603,ACH01,sony,2360,2052,itagui,Jhon doe
8190,ACH22,rico,775,882,Envigado,Carlos Zapata
1265,ACH43,rico,743,546,Envigado,Carlos Zapata
3499,ACH43,kalley,878,856,Envigado,Jhon doe
6935,ACH22,rico,1417,1394,Sabaneta,Martha builes
4253,ACH43,kalley,1759,1654,La estrella,Carlos Zapata
3840,ACH43,kalley,694,879,Envigado,Jhon doe
8183,ACH22,kalley,745,706,Envigado,Pedro Perez
6323,ACH01,rico,494,462,Medellin,Ana Rubio
6293,ACH01,rico,2014,2185,itagui,Martha builes
9317,ACH22,rico,182,318,Medellin,Jhon doe
6283,ACH22,sony,1274,1289,Sabaneta,Ana Rubio
1515,ACH43,sony,2247,2033,itagui,Ana Rubio
1999,ACH22,kalley,402,129,Medellin,Pedro Perez
5533,ACH43,kalley,271,231,Medellin,Ana Rubio
6106,ACH43,sony,423,134,Medellin,Ana Rubio
3736,ACH01,kalley,1260,1003,Sabaneta,Ana Rubio
5058,ACH22,sony,1014,1115,Sabaneta,Ana Rubio
6255,ACH43,rico,899,793,Envigado,Jhon doe
8175,ACH22,rico,1555,1563,La estrella,Carlos Zapata
49,ACH22,sony,932,729,Envigado,Jhon doe
4706,ACH22,sony,1086,1132,Sabaneta,Jhon doe
2035,ACH43,sony,1214,1425,Sabaneta,Jhon doe
2368,ACH43,sony,2361,2157,itagui,Jhon doe
3044,ACH01,rico,143,388,Medellin,Pedro Perez
4207,ACH43,rico,2279,2043,itagui,Jhon doe
9028,ACH22,sony,2332,2139,itagui,Martha builes
2413,ACH22,rico,1243,1052,Sabaneta,Pedro Perez
4193,ACH22,kalley,1071,1443,Sabaneta,Carlos Zapata
4289,ACH01,sony,1157,1240,Sabaneta,Jhon doe
2677,ACH43,sony,296,113,Medellin,Carlos Zapata
9103,ACH01,sony,2420,2126,itagui,Jhon doe
880,ACH43,sony,863,703,Envigado,Pedro Perez
9819,ACH22,sony,1881,1591,La estrella,Ana Rubio
8925,ACH22,sony,2158,2451,itagui,Martha builes
1639,ACH01,kalley,966,558,Envigado,Jhon doe
1265,ACH01,kalley,1424,1456,Sabaneta,Jhon doe
520,ACH22,sony,463,428,Medellin,Martha builes
8805,ACH22,kalley,394,349,Medellin,Jhon doe
796,ACH01,rico,296,181,Medellin,Pedro Perez
3285,ACH43,sony,1487,1075,Sabaneta,Martha builes
3294,ACH22,rico,1439,1334,Sabaneta,Pedro Perez
854,ACH22,kalley,663,811,Envigado,Jhon doe
2928,ACH01,kalley,217,364,Medellin,Ana Rubio
4477,ACH43,kalley,1787,1522,La estrella,Pedro Perez
1405,ACH43,kalley,2312,2455,itagui,Carlos Zapata
95,ACH01,sony,637,884,Envigado,Carlos Zapata
2523,ACH22,rico,2420,2154,itagui,Jhon doe
3206,ACH01,rico,1467,1320,Sabaneta,Carlos Zapata
2936,ACH01,kalley,264,228,Medellin,Jhon doe
6404,ACH22,kalley,2319,2059,itagui,Pedro Perez
3522,ACH43,kalley,1394,1453,Sabaneta,Ana Rubio
2153,ACH22,kalley,1417,1261,Sabaneta,Carlos Zapata
3092,ACH01,kalley,969,925,Envigado,Ana Rubio
8426,ACH43,kalley,903,714,Envigado,Ana Rubio
1120,ACH22,sony,2010,2287,itagui,Jhon doe
1243,ACH43,rico,1887,1929,La estrella,Pedro Perez
7815,ACH22,rico,1612,1965,La estrella,Ana Rubio
4091,ACH43,kalley,1941,1683,La estrella,Ana Rubio
4853,ACH22,sony,1796,1582,La estrella,Pedro Perez
8925,ACH22,sony,2423,2014,itagui,Martha builes
74,ACH01,kalley,1558,1852,La estrella,Pedro Perez
7017,ACH22,kalley,512,679,Envigado,Carlos Zapata
6937,ACH43,kalley,294,335,Medellin,Ana Rubio
3256,ACH22,sony,2170,2338,itagui,Pedro Perez
9453,ACH43,rico,607,827,Envigado,Martha builes
310,ACH22,sony,1110,1076,Sabaneta,Carlos Zapata
715,ACH01,rico,962,814,Envigado,Ana Rubio
6349,ACH22,sony,2331,2484,itagui,Jhon doe
852,ACH43,sony,2132,2374,itagui,Pedro Perez
5502,ACH43,rico,1082,1330,Sabaneta,Jhon doe
3493,ACH43,rico,1580,1599,La estrella,Carlos Zapata
3340,ACH22,rico,743,597,Envigado,Ana Rubio
2652,ACH01,sony,503,537,Envigado,Carlos Zapata
278,ACH43,sony,1057,1438,Sabaneta,Pedro Perez
3400,ACH22,sony,1712,1690,La estrella,Martha builes
4442,ACH43,sony,2254,2271,itagui,Carlos Zapata
1437,ACH01,sony,2101,2145,itagui,Pedro Perez
7860,ACH43,sony,375,381,Medellin,Martha builes
2339,ACH01,sony,1773,1804,La estrella,Carlos Zapata
2979,ACH43,sony,516,652,Envigado,Martha builes
8064,ACH01,kalley,2187,2289,itagui,Jhon doe
9414,ACH01,rico,877,520,Envigado,Ana Rubio
89,ACH22,rico,2465,2198,itagui,Carlos Zapata
3693,ACH22,kalley,2127,2352,itagui,Pedro Perez
6664,ACH01,sony,362,487,Medellin,Pedro Perez
237,ACH43,sony,2408,2199,itagui,Martha builes
9126,ACH22,rico,1371,1450,Sabaneta,Jhon doe
1982,ACH43,kalley,191,404,Medellin,Martha builes
8149,ACH43,rico,2323,2106,itagui,Jhon doe
1596,ACH22,sony,1236,1250,Sabaneta,Ana Rubio
8535,ACH43,kalley,1106,1264,Sabaneta,Pedro Perez
3129,ACH22,rico,731,875,Envigado,Pedro Perez
7979,ACH43,sony,1951,1517,La estrella,Ana Rubio
9957,ACH01,rico,1829,1872,La estrella,Martha builes
8870,ACH22,kalley,1676,1712,La estrella,Ana Rubio
4228,ACH01,sony,969,529,Envigado,Pedro Perez
281,ACH22,sony,382,108,Medellin,Carlos Zapata
3994,ACH01,kalley,2249,2069,itagui,Carlos Zapata
7783,ACH22,kalley,2131,2401,itagui,Carlos Zapata
1700,ACH01,sony,389,153,Medellin,Carlos Zapata
5369,ACH43,kalley,2242,2146,itagui,Carlos Zapata
9575,ACH43,kalley,2109,2152,itagui,Pedro Perez
1289,ACH43,kalley,1543,1637,La estrella,Carlos Zapata
8193,ACH43,sony,1000,813,Envigado,Martha builes
7792,ACH22,kalley,1475,1218,Sabaneta,Pedro Perez
3287,ACH22,kalley,885,623,Envigado,Pedro Perez
2352,ACH01,rico,208,437,Medellin,Carlos Zapata
9247,ACH01,rico,1997,1874,La estrella,Jhon doe
4402,ACH01,sony,1203,1193,Sabaneta,Jhon doe
4654,ACH22,sony,1535,1746,La estrella,Jhon doe
8679,ACH43,kalley,1543,1613,La estrella,Pedro Perez
9873,ACH01,sony,1696,1619,La estrella,Ana Rubio
4942,ACH43,kalley,379,336,Medellin,Carlos Zapata
681,ACH22,kalley,1369,1253,Sabaneta,Pedro Perez
2718,ACH01,rico,2058,2299,itagui,Carlos Zapata
7150,ACH01,rico,1233,1177,Sabaneta,Carlos Zapata
5413,ACH01,rico,2252,2475,itagui,Carlos Zapata
9392,ACH22,kalley,421,186,Medellin,Jhon doe
6990,ACH22,kalley,907,554,Envigado,Pedro Perez
6979,ACH01,sony,146,386,Medellin,Ana Rubio
4666,ACH22,kalley,493,485,Medellin,Ana Rubio
2772,ACH01,sony,1972,1911,La estrella,Ana Rubio
6987,ACH01,kalley,1271,1310,Sabaneta,Carlos Zapata
2660,ACH22,kalley,2103,2093,itagui,Pedro Perez
1524,ACH43,kalley,785,601,Envigado,Ana Rubio
8960,ACH43,rico,1564,1660,La estrella,Pedro Perez
5189,ACH43,rico,312,454,Medellin,Ana Rubio
4861,ACH43,sony,2140,2337,itagui,Jhon doe
9960,ACH01,kalley,2315,2134,itagui,Martha builes
7966,ACH22,rico,2440,2246,itagui,Carlos Zapata
9301,ACH43,sony,2391,2087,itagui,Carlos Zapata
3207,ACH22,rico,2496,2216,itagui,Pedro Perez
7779,ACH22,rico,2138,2115,itagui,Carlos Zapata
5997,ACH22,kalley,670,783,Envigado,Ana Rubio
3066,ACH01,kalley,751,938,Envigado,Jhon doe
9618,ACH22,rico,1833,1650,La estrella,Carlos Zapata
9017,ACH01,sony,100,397,Medellin,Ana Rubio
1402,ACH22,kalley,929,536,Envigado,Martha builes
